COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-20 06:00:00,999648,15.73268578,9.06e-05,53.2143,335.4682,104.2282,57.7824,0,999,575,-0.00027897,-0.000397,0,3454112,0 STARLINK-3874,1 52365U 22045AL  22140.25001157 -.00039700  00000-0 -27897-3 0  9991,2 52365  53.2143 335.4682 0000906 104.2282  57.7824 15.73268578  5758,2022-045AL,52365,6727.7,91.529,350.174,348.955,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-20 14:00:01,224,15.72868689,0.0001292,53.2168,333.817,105.0213,145.9413,0,999,580,0.0036715,0.00541632,0,3454867,0 STARLINK-3874,1 52365U 22045AL  22140.58334491  .00541632  00000-0  36715-2 0  9995,2 52365  53.2168 333.8170 0001292 105.0213 145.9413 15.72868689  5809,2022-045AL,52365,6728.84,91.552,351.574,349.836,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-20 22:00:00,999936,15.73234062,0.0001293,53.2144,332.1703,90.1825,249.7655,0,999,585,2.0519e-05,2.264e-05,0,3455584,0 STARLINK-3874,1 52365U 22045AL  22140.91667824  .00002264  00000-0  20519-4 0  9991,2 52365  53.2144 332.1703 0001293  90.1825 249.7655 15.73234062  5850,2022-045AL,52365,6727.798,91.531,350.533,348.793,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-21 06:00:00,999648,15.73250981,9.55e-05,53.214,330.519,100.6029,328.3119,0,999,130,-0.00027179,-0.0003867,0,3456458,0 STARLINK-3874,1 52365U 22045AL  22141.25001157 -.00038670  00000-0 -27179-3 0  9990,2 52365  53.2140 330.5190 0000955 100.6029 328.3119 15.73250981  1308,2022-045AL,52365,6727.75,91.53,350.257,348.972,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-21 14:00:01,999872,15.73261928,0.0001022,53.2142,328.8692,103.393,54.5378,0,999,130,-0.00042544,-0.00060059,0,3457102,0 STARLINK-3874,1 52365U 22045AL  22141.58335648 -.00060059  00000-0 -42544-3 0  9990,2 52365  53.2142 328.8692 0001022 103.3930  54.5378 15.73261928  1302,2022-045AL,52365,6727.719,91.53,350.271,348.896,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-21 20:00:01,224,15.7322398,0.0001059,53.214,327.6337,88.6545,45.9524,0,999,600,-0.00047025,-0.00066165,0,3457468,0 STARLINK-3874,1 52365U 22045AL  22141.83334491 -.00066165  00000-0 -47025-3 0  9996,2 52365  53.2140 327.6337 0001059  88.6545  45.9524 15.73223980  6005,2022-045AL,52365,6727.827,91.532,350.404,348.979,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-21 22:00:00,999936,15.73194895,0.0001084,53.2142,327.2217,85.9367,160.9133,0,999,130,-0.00017454,-0.00025036,0,3457577,0 STARLINK-3874,1 52365U 22045AL  22141.91667824 -.00025036  00000-0 -17454-3 0  9999,2 52365  53.2142 327.2217 0001084  85.9367 160.9133 15.73194895  1304,2022-045AL,52365,6727.91,91.533,350.504,349.045,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-22 14:00:01,224,15.73186212,0.0001049,53.2145,323.9207,93.6854,330.9554,0,999,612,-0.00046498,-0.00065331,0,3458580,0 STARLINK-3874,1 52365U 22045AL  22142.58334491 -.00065331  00000-0 -46498-3 0  9996,2 52365  53.2145 323.9207 0001049  93.6854 330.9554 15.73186212  6122,2022-045AL,52365,6727.934,91.534,350.505,349.094,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-22 14:00:01,224,15.73186212,0.0001049,53.2145,323.9207,93.6854,330.9554,0,999,130,-0.00046498,-0.00065331,0,3458680,0 STARLINK-3874,1 52365U 22045AL  22142.58334491 -.00065331  00000-0 -46498-3 0  9996,2 52365  53.2145 323.9207 0001049  93.6854 330.9554 15.73186212  1307,2022-045AL,52365,6727.934,91.534,350.505,349.094,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-22 22:00:01,999584,15.73104716,8.86e-05,53.2143,322.2729,74.5711,79.0653,0,999,617,0.00090459,0.00127757,0,3459195,0 STARLINK-3874,1 52365U 22045AL  22142.91668981  .00127757  00000-0  90459-3 0  9992,2 52365  53.2143 322.2729 0000886  74.5711  79.0653 15.73104716  6174,2022-045AL,52365,6728.167,91.539,350.628,349.436,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-22 22:00:01,999584,15.73104716,8.86e-05,53.2143,322.2729,74.5711,79.0653,0,999,130,0.00090459,0.00127757,0,3459268,0 STARLINK-3874,1 52365U 22045AL  22142.91668981  .00127757  00000-0  90459-3 0  9992,2 52365  53.2143 322.2729 0000886  74.5711  79.0653 15.73104716  1304,2022-045AL,52365,6728.167,91.539,350.628,349.436,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-23 14:00:01,224,15.7327088,9.64e-05,53.2139,318.9724,87.6501,243.7036,0,999,130,-0.00079417,-0.00110949,0,3460386,0 STARLINK-3874,1 52365U 22045AL  22143.58334491 -.00110949  00000-0 -79417-3 0  9990,2 52365  53.2139 318.9724 0000964  87.6501 243.7036 15.73270880  1306,2022-045AL,52365,6727.693,91.529,350.207,348.91,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-23 16:00:00,999936,15.73248295,0.0001011,53.2138,318.5606,81.9502,1.6545,0,999,629,-0.00071194,-0.00099563,0,3460334,0 STARLINK-3874,1 52365U 22045AL  22143.66667824 -.00099563  00000-0 -71194-3 0  9990,2 52365  53.2138 318.5606 0001011  81.9502   1.6545 15.73248295  6296,2022-045AL,52365,6727.757,91.53,350.303,348.942,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-23 22:00:01,999584,15.73202788,8.44e-05,53.2173,317.3241,96.3367,323.8548,0,999,633,2.2245e-05,2.504e-05,0,3460762,0 STARLINK-3874,1 52365U 22045AL  22143.91668981  .00002504  00000-0  22245-4 0  9994,2 52365  53.2173 317.3241 0000844  96.3367 323.8548 15.73202788  6333,2022-045AL,52365,6727.887,91.533,350.32,349.184,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-24 04:00:00,999936,15.73288656,9.88e-05,53.215,316.0856,74.0625,322.9421,0,999,636,-0.0011759,-0.00163101,0,3461390,0 STARLINK-3874,1 52365U 22045AL  22144.16667824 -.00163101  00000-0 -11759-2 0  9996,2 52365  53.2150 316.0856 0000988  74.0625 322.9421 15.73288656  6366,2022-045AL,52365,6727.642,91.528,350.172,348.843,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-24 14:00:01,224,15.7322043,0.0001113,53.2141,314.0235,79.5409,158.6295,0,999,643,-0.00048503,-0.00068199,0,3461901,0 STARLINK-3874,1 52365U 22045AL  22144.58334491 -.00068199  00000-0 -48503-3 0  9992,2 52365  53.2141 314.0235 0001113  79.5409 158.6295 15.73220430  6433,2022-045AL,52365,6727.837,91.532,350.451,348.953,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-24 14:00:01,224,15.7322043,0.0001113,53.2141,314.0235,79.5409,158.6295,0,999,130,-0.00048503,-0.00068199,0,3462176,0 STARLINK-3874,1 52365U 22045AL  22144.58334491 -.00068199  00000-0 -48503-3 0  9992,2 52365  53.2141 314.0235 0001113  79.5409 158.6295 15.73220430  1304,2022-045AL,52365,6727.837,91.532,350.451,348.953,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-24 22:00:00,999936,15.73176942,0.0001288,53.2137,312.3756,65.3505,261.7648,0,999,648,0.00048304,0.00067652,0,3462585,0 STARLINK-3874,1 52365U 22045AL  22144.91667824  .00067652  00000-0  48304-3 0  9998,2 52365  53.2137 312.3756 0001288  65.3505 261.7648 15.73176942  6481,2022-045AL,52365,6727.961,91.535,350.692,348.959,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-25 06:00:00,999648,15.73169759,0.0001237,53.2136,310.7239,77.693,338.3647,0,999,654,0.00044991,0.00062914,0,3463210,0 STARLINK-3874,1 52365U 22045AL  22145.25001157  .00062914  00000-0  44991-3 0  9991,2 52365  53.2136 310.7239 0001237  77.6930 338.3647 15.73169759  6545,2022-045AL,52365,6727.981,91.535,350.679,349.014,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-25 14:00:01,224,15.73243312,0.0001309,53.2135,309.0749,75.9775,68.9805,0,999,130,-5.7765e-05,-8.734e-05,0,3463908,0 STARLINK-3874,1 52365U 22045AL  22145.58334491 -.00008734  00000-0 -57765-4 0  9993,2 52365  53.2135 309.0749 0001309  75.9775  68.9805 15.73243312  1308,2022-045AL,52365,6727.772,91.531,350.517,348.756,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-25 19:29:07,69632,15.73229164,0.0001816,53.2152,307.9432,64.2471,295.8736,0,999,663,7.3158e-05,9.671e-05,0,3464394,0 STARLINK-3874,1 52365U 22045AL  22145.81188738  .00009671  00000-0  73158-4 0  9993,2 52365  53.2152 307.9432 0001816  64.2471 295.8736 15.73229164  6634,2022-045AL,52365,6727.812,91.531,350.899,348.455,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-26 06:00:00,999648,15.73180733,0.0001126,53.2135,305.7747,68.8597,254.0398,0,999,669,0.00021337,0.00029405,0,3464900,0 STARLINK-3874,1 52365U 22045AL  22146.25001157  .00029405  00000-0  21337-3 0  9999,2 52365  53.2135 305.7747 0001126  68.8597 254.0398 15.73180733  6698,2022-045AL,52365,6727.95,91.534,350.573,349.058,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-26 14:00:01,224,15.73189058,0.0001184,53.2138,304.1257,64.729,347.0792,0,999,130,-5.808e-05,-8.758e-05,0,3465646,0 STARLINK-3874,1 52365U 22045AL  22146.58334491 -.00008758  00000-0 -58080-4 0  9991,2 52365  53.2138 304.1257 0001184  64.7290 347.0792 15.73189058  1302,2022-045AL,52365,6727.926,91.534,350.588,348.995,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-26 20:00:01,224,15.73183198,0.0001299,53.2138,302.8898,55.268,333.2364,0,999,678,-4.4515e-05,-6.857e-05,0,3466052,0 STARLINK-3874,1 52365U 22045AL  22146.83334491 -.00006857  00000-0 -44515-4 0  9995,2 52365  53.2138 302.8898 0001299  55.2680 333.2364 15.73183198  6781,2022-045AL,52365,6727.943,91.534,350.682,348.934,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-26 22:00:00,999936,15.73159162,0.0001298,53.2135,302.4773,52.6002,88.1386,0,999,130,0.00031921,0.00044337,0,3466271,0 STARLINK-3874,1 52365U 22045AL  22146.91667824  .00044337  00000-0  31921-3 0  9992,2 52365  53.2135 302.4773 0001298  52.6002  88.1386 15.73159162  1301,2022-045AL,52365,6728.012,91.536,350.75,349.003,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-27 14:10:34,381344,15.73207499,0.0001441,53.2144,299.1401,76.3321,283.786,0,999,691,1.6851e-05,1.746e-05,0,3467585,0 STARLINK-3874,1 52365U 22045AL  22147.59067571  .00001746  00000-0  16851-4 0  9993,2 52365  53.2144 299.1401 0001441  76.3321 283.7860 15.73207499  6917,2022-045AL,52365,6727.874,91.533,350.708,348.769,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-27 16:00:00,999936,15.72964991,0.0001194,53.2167,298.7641,71.1563,359.6082,0,999,692,0.0025992,0.00377234,0,3467498,0 STARLINK-3874,1 52365U 22045AL  22147.66667824  .00377234  00000-0  25992-2 0  9990,2 52365  53.2167 298.7641 0001194  71.1563 359.6082 15.72964991  6925,2022-045AL,52365,6728.565,91.547,351.234,349.627,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-27 22:00:01,999584,15.73205464,0.0001053,53.217,297.5277,70.4469,336.9548,0,999,696,-6.9154e-06,-1.59e-05,0,3467920,0 STARLINK-3874,1 52365U 22045AL  22147.91668981 -.00001590  00000-0 -69154-5 0  9995,2 52365  53.2170 297.5277 0001053  70.4469 336.9548 15.73205464  6965,2022-045AL,52365,6727.88,91.533,350.453,349.036,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-28 06:00:02,160,15.7324068,0.0001173,53.2136,295.8763,53.2296,83.3343,0,999,701,-0.00011387,-0.00016597,0,3468562,0 STARLINK-3874,1 52365U 22045AL  22148.25002315 -.00016597  00000-0 -11387-3 0  9992,2 52365  53.2136 295.8763 0001173  53.2296  83.3343 15.73240680  7010,2022-045AL,52365,6727.779,91.531,350.433,348.855,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-28 14:00:01,224,15.73215256,0.0001475,53.214,294.2277,54.6298,170.8292,0,999,130,-0.00024499,-0.00034884,0,3469283,0 STARLINK-3874,1 52365U 22045AL  22148.58334491 -.00034884  00000-0 -24499-3 0  9998,2 52365  53.2140 294.2277 0001475  54.6298 170.8292 15.73215256  1302,2022-045AL,52365,6727.852,91.532,350.709,348.724,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-28 19:08:40,928352,15.73209114,0.0001494,53.2143,293.1661,58.2361,301.8804,0,999,710,2.924e-06,-2.1e-06,0,3469765,0 STARLINK-3874,1 52365U 22045AL  22148.79769593 -.00000210  00000-0  29240-5 0  9992,2 52365  53.2143 293.1661 0001494  58.2361 301.8804 15.73209114  7107,2022-045AL,52365,6727.869,91.533,350.739,348.729,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-29 13:26:27,221856,15.73190234,0.0002332,53.2142,289.3937,14.1977,345.9109,0,999,722,-3.9205e-05,-6.118e-05,0,3470801,0 STARLINK-3874,1 52365U 22045AL  22149.56003729 -.00006118  00000-0 -39205-4 0  9995,2 52365  53.2142 289.3937 0002332  14.1977 345.9109 15.73190234  7227,2022-045AL,52365,6727.923,91.534,351.357,348.219,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-29 19:32:21,917184,15.73203769,0.0001199,53.2143,288.1359,45.3703,314.7414,0,999,726,-1.4105e-05,-2.599e-05,0,3471362,0 STARLINK-3874,1 52365U 22045AL  22149.81414256 -.00002599  00000-0 -14105-4 0  9995,2 52365  53.2143 288.1359 0001199  45.3703 314.7414 15.73203769  7261,2022-045AL,52365,6727.884,91.533,350.556,348.943,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-29 20:00:01,224,15.73107824,0.0001575,53.2136,288.043,42.1459,66.7794,0,999,726,0.00012977,0.00017559,0,3471219,0 STARLINK-3874,1 52365U 22045AL  22149.83334491  .00017559  00000-0  12977-3 0  9993,2 52365  53.2136 288.0430 0001575  42.1459  66.7794 15.73107824  7263,2022-045AL,52365,6728.158,91.539,351.083,348.963,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-30 06:00:00,999648,15.73150509,0.0001385,53.2138,285.9787,47.4479,262.5076,0,999,732,0.00082665,0.00116772,0,3471821,0 STARLINK-3874,1 52365U 22045AL  22150.25001157  .00116772  00000-0  82665-3 0  9999,2 52365  53.2138 285.9787 0001385  47.4479 262.5076 15.73150509  7329,2022-045AL,52365,6728.036,91.536,350.833,348.969,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-30 10:47:11,832864,15.73189671,0.0001434,53.2147,284.9926,47.0959,313.0181,0,999,736,1.0542e-05,8.59e-06,0,3472358,0 STARLINK-3874,1 52365U 22045AL  22150.44944251  .00000859  00000-0  10542-4 0  9995,2 52365  53.2147 284.9926 0001434  47.0959 313.0181 15.73189671  7362,2022-045AL,52365,6727.925,91.534,350.754,348.825,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-30 14:00:01,224,15.73241719,0.0001524,53.2142,284.3307,40.9163,357.9358,0,999,130,-0.00016971,-0.00024412,0,3472495,0 STARLINK-3874,1 52365U 22045AL  22150.58334491 -.00024412  00000-0 -16971-3 0  9993,2 52365  53.2142 284.3307 0001524  40.9163 357.9358 15.73241719  1306,2022-045AL,52365,6727.776,91.531,350.667,348.616,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-30 22:00:00,999936,15.73213168,0.0001541,53.2138,282.6814,31.7069,96.1162,0,999,130,-8.4053e-06,-1.801e-05,0,3472994,0 STARLINK-3874,1 52365U 22045AL  22150.91667824 -.00001801  00000-0 -84053-5 0  9994,2 52365  53.2138 282.6814 0001541  31.7069  96.1162 15.73213168  1309,2022-045AL,52365,6727.858,91.532,350.759,348.686,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-31 04:00:00,999936,15.7319023,0.0001331,53.2141,281.4428,33.9083,70.6299,0,999,747,0.00055835,0.00078443,0,3473425,0 STARLINK-3874,1 52365U 22045AL  22151.16667824  .00078443  00000-0  55835-3 0  9990,2 52365  53.2141 281.4428 0001331  33.9083  70.6299 15.73190230  7474,2022-045AL,52365,6727.923,91.534,350.684,348.893,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-31 06:00:02,160,15.73198408,0.0001337,53.2139,281.0299,35.8713,180.967,0,999,130,0.00058267,0.0008195,0,3474118,0 STARLINK-3874,1 52365U 22045AL  22151.25002315  .00081950  00000-0  58267-3 0  9997,2 52365  53.2139 281.0299 0001337  35.8713 180.9670 15.73198408  1309,2022-045AL,52365,6727.9,91.533,350.664,348.865,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-31 12:42:21,377376,15.73213196,0.0001448,53.2152,279.6485,63.1545,296.9623,0,999,753,7.836e-05,0.00010397,0,3474045,0 STARLINK-3874,1 52365U 22045AL  22151.52941409  .00010397  00000-0  78360-4 0  9997,2 52365  53.2152 279.6485 0001448  63.1545 296.9623 15.73213196  7533,2022-045AL,52365,6727.858,91.532,350.697,348.748,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-05-31 22:00:00,999936,15.73241301,0.000171,53.2134,277.7328,32.2709,2.415,0,999,130,-4.7972e-05,-7.36e-05,0,3474670,0 STARLINK-3874,1 52365U 22045AL  22151.91667824 -.00007360  00000-0 -47972-4 0  9999,2 52365  53.2134 277.7328 0001710  32.2709   2.4150 15.73241301  1302,2022-045AL,52365,6727.777,91.531,350.793,348.492,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-01 10:03:04,326048,15.73207184,0.0001509,53.2146,275.2466,43.2405,316.8734,0,999,767,-1.3167e-06,-8.05e-06,0,3475533,0 STARLINK-3874,1 52365U 22045AL  22152.41880007 -.00000805  00000-0 -13167-5 0  9992,2 52365  53.2146 275.2466 0001509  43.2405 316.8734 15.73207184  7679,2022-045AL,52365,6727.875,91.533,350.755,348.724,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-01 20:00:01,224,15.73178035,0.0001877,53.2137,273.1969,31.6268,157.6988,0,999,773,0.00020072,0.00027616,0,3476132,0 STARLINK-3874,1 52365U 22045AL  22152.83334491  .00027616  00000-0  20072-3 0  9997,2 52365  53.2137 273.1969 0001877  31.6268 157.6988 15.73178035  7731,2022-045AL,52365,6727.958,91.534,351.086,348.56,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-01 20:00:01,224,15.73178035,0.0001877,53.2137,273.1969,31.6268,157.6988,0,999,130,0.00020072,0.00027616,0,3476255,0 STARLINK-3874,1 52365U 22045AL  22152.83334491  .00027616  00000-0  20072-3 0  9997,2 52365  53.2137 273.1969 0001877  31.6268 157.6988 15.73178035  1308,2022-045AL,52365,6727.958,91.534,351.086,348.56,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-02 16:32:41,8128,15.73193737,0.0001818,53.2145,268.9589,45.4378,314.679,0,999,787,-3.214e-05,-5.128e-05,0,3477918,0 STARLINK-3874,1 52365U 22045AL  22153.68936352 -.00005128  00000-0 -32140-4 0  9991,2 52365  53.2145 268.9589 0001818  45.4378 314.6790 15.73193737  7877,2022-045AL,52365,6727.913,91.534,351.001,348.555,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-02 16:32:41,8128,15.73193737,0.0001818,53.2145,268.9589,45.4378,314.679,0,999,787,-3.214e-05,-5.128e-05,0,3477983,0 STARLINK-3874,1 52365U 22045AL  22153.68936352 -.00005128  00000-0 -32140-4 0  9991,2 52365  53.2145 268.9589 0001818  45.4378 314.6790 15.73193737  7877,2022-045AL,52365,6727.913,91.534,351.001,348.555,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-03 12:21:54,539712,15.73221572,0.0002225,53.214,264.872,26.9144,333.1991,0,999,800,5.4571e-05,7.051e-05,0,3479086,0 STARLINK-3874,1 52365U 22045AL  22154.51521458  .00007051  00000-0  54571-4 0  9998,2 52365  53.2140 264.8720 0002225  26.9144 333.1991 15.73221572  8006,2022-045AL,52365,6727.834,91.532,351.196,348.202,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-03 13:53:23,471232,15.73217742,0.0001844,53.2142,264.5578,34.6575,325.4565,0,999,801,4.5645e-05,5.794e-05,0,3479192,0 STARLINK-3874,1 52365U 22045AL  22154.57874388  .00005794  00000-0  45645-4 0  9991,2 52365  53.2142 264.5578 0001844  34.6575 325.4565 15.73217742  8012,2022-045AL,52365,6727.845,91.532,350.95,348.469,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-03 16:56:20,444352,15.73231311,0.0001972,53.2137,263.9288,36.3634,323.7519,0,999,803,6.2379e-05,8.154e-05,0,3479630,0 STARLINK-3874,1 52365U 22045AL  22154.70579218  .00008154  00000-0  62379-4 0  9996,2 52365  53.2137 263.9288 0001972  36.3634 323.7519 15.73231311  8034,2022-045AL,52365,6727.806,91.531,350.998,348.344,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-04 00:33:45,637632,15.73205686,0.0002273,53.2139,262.3569,44.2241,315.896,0,999,808,1.6624e-05,1.713e-05,0,3480120,0 STARLINK-3874,1 52365U 22045AL  22155.02344488  .00001713  00000-0  16624-4 0  9997,2 52365  53.2139 262.3569 0002273  44.2241 315.8960 15.73205686  8081,2022-045AL,52365,6727.879,91.533,351.273,348.215,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-04 11:14:06,120096,15.73225938,0.0001915,53.2139,260.1564,44.7227,315.3947,0,999,815,4.6855e-05,5.967e-05,0,3480718,0 STARLINK-3874,1 52365U 22045AL  22155.46812639  .00005967  00000-0  46855-4 0  9997,2 52365  53.2139 260.1564 0001915  44.7227 315.3947 15.73225938  8153,2022-045AL,52365,6727.821,91.532,350.975,348.398,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-04 11:14:06,120096,15.73225938,0.0001915,53.2139,260.1564,44.7227,315.3947,0,999,815,4.6855e-05,5.967e-05,0,3480894,0 STARLINK-3874,1 52365U 22045AL  22155.46812639  .00005967  00000-0  46855-4 0  9997,2 52365  53.2139 260.1564 0001915  44.7227 315.3947 15.73225938  8153,2022-045AL,52365,6727.821,91.532,350.975,348.398,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-05 22:00:00,999936,15.73215198,0.0002109,53.2146,252.9886,24.0373,264.7445,0,999,837,-0.0005501,-0.00077178,0,3482831,0 STARLINK-3874,1 52365U 22045AL  22156.91667824 -.00077178  00000-0 -55010-3 0  9999,2 52365  53.2146 252.9886 0002109  24.0373 264.7445 15.73215198  8377,2022-045AL,52365,6727.852,91.532,351.136,348.298,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2022-06-05 22:00:00,999936,15.73215198,0.0002109,53.2146,252.9886,24.0373,264.7445,0,999,130,-0.0005501,-0.00077178,0,3482995,0 STARLINK-3874,1 52365U 22045AL  22156.91667824 -.00077178  00000-0 -55010-3 0  9999,2 52365  53.2146 252.9886 0002109  24.0373 264.7445 15.73215198  1303,2022-045AL,52365,6727.852,91.532,351.136,348.298,0
